Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,without_noise,log_13_1692952198,0.55,500,"[3102, 5343, 6093, 7343, 9761]","[1285, 2064, 3509, 4569, 6017, 7324, 8391, 9657]",0.4615384615384615,66.33333333333333,00:30:39,1839.7135651782155,0.17070739214792757
