Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_5,log_6_1692952173,0.55,300,"[1175, 1662, 3341, 4421, 4703, 6171, 7276, 7576, 8176, 9347]","[1350, 1920, 3342, 4346, 5008, 6173, 7280, 8196, 9350]",0.7368421052631577,40.0,00:08:42,522.336590833962,0.04925844877725028
