Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_5,log_1_1692952162,0.55,500,[],"[1086, 1956]",,,00:05:32,332.12939247861505,0.10437755891848367
