Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_10,log_34_1692952321,0.55,600,"[1163, 2203, 2602]","[1165, 2205, 2867]",0.6666666666666666,2.0,00:00:59,59.43240377493203,0.014485109377268346
