Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,without_noise,log_16_1692952213,0.005,100,400,"[1460, 2864, 4489, 6572, 10677, 11098, 11993, 13193]","[1356, 2761, 3835, 4592, 5716, 6979, 8389, 9274, 10631, 11912, 13144]",0.631578947368421,81.0,00:00:59,59.75164144858718,0.004175808333816981
