Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_5,log_38_1692952364,0.1,100,500,"[1178, 1638, 3054, 3938, 4391, 4841, 6489, 7154, 8639]","[1028, 1851, 3000, 4010, 4915, 6335, 7206, 8449, 9115]",0.7777777777777778,106.57142857142857,00:01:09,69.09841554611921,0.0066871591547584645
