Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_21_1692952246,250,2,"[1376, 2676, 3270, 3674, 4420, 5474]","[1096, 1828, 3150, 4136, 5287, 5888]",0.3333333333333333,153.5,00:00:55,55.20635060966015,0.007973187551943985
Bose WC,with_noise_10,log_21_1692952246,250,2,"[1030, 4020, 5328]","[1096, 1828, 3150, 4136, 5287, 5888]",0.6666666666666666,74.33333333333333,00:00:58,58.35031083971262,0.008427254598456474
