Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_5,log_84_1692952573,0.0001,100,600,[3444],"[1146, 2011, 3360, 4613]",0.4,84.0,00:00:39,39.06896892748773,0.006559598543903246
