Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,without_noise,log_96_1692952629,0.0001,200,600,"[1186, 2565, 5031]","[1087, 2286, 3016, 4084, 4958, 5962, 6779]",0.4,86.0,00:00:30,30.862742241472006,0.003923063714436507
