Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_5,log_55_1692952420,0.05,300,500,"[540, 1313, 2910, 3285, 3597, 4953, 5335, 6151, 6600]","[1163, 1887, 3254, 4677, 5533]",0.42857142857142855,126.33333333333333,00:00:10,10.63938955962658,0.0015609433039358244
