Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_5,log_32_1692952308,0.0001,200,600,"[3915, 6095, 7209, 7746, 10068, 11808]","[1486, 2272, 3660, 4340, 5709, 6587, 7907, 8621, 9625, 10324, 11599]",0.11764705882352942,161.0,00:00:15,15.986149510368705,0.001257266968963327
