Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,without_noise,log_21_1692952246,0.005,300,500,"[1581, 3898, 5546]","[1096, 1828, 3150, 4136, 5287, 5888]",,,00:00:05,5.282794464379549,0.0007629685823771734
