Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,without_noise,log_45_1692952392,0.1,200,600,"[1229, 2689, 4451]","[1127, 2438, 2995, 4480]",0.5714285714285715,65.5,00:00:14,14.744831642135978,0.0026222357535365423
