Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_10,log_45_1687181991,0.005,400,500,[623],[546],1.0,77.0,00:00:00,0.9168050466105342,0.0006672525812303743
