Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_5,log_86_1692952579,0.05,300,700,"[1471, 2902, 3913, 5646, 8069, 9506, 11040]","[1451, 2814, 3789, 5069, 6015, 7177, 8153, 9456]",0.6666666666666666,73.2,00:02:29,149.1290070284158,0.013943806173764919
