Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,with_noise_10,log_77_1687182038,800,800,150,"[1013, 1813, 2807]","[560, 1784, 3134]",0.3333333333333333,29.0,00:00:00,0.1420375956222415,3.137565620106947e-05
