Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_15,log_37_1687181973,400,2,[],[1428],,,00:01:36,96.68573599215597,0.04675325724959186
Bose WC,with_noise_15,log_37_1687181973,400,2,[1370],[1428],1.0,58.0,00:01:55,115.41316061746329,0.05580907186531107
