Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,without_noise,log_28_1687181955,400,2,[982],[983],1.0,1.0,00:00:23,23.773640152066946,0.010417896648583237
Bose WC,without_noise,log_28_1687181955,400,2,[982],[983],1.0,1.0,00:00:15,15.660184300504625,0.006862482164988881
