Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,without_noise,log_78_1687182040,300,2,[742],[743],1.0,1.0,00:00:08,8.60891846101731,0.0038501424244263465
Bose WC,without_noise,log_78_1687182040,300,2,[656],[743],1.0,87.0,00:00:08,8.045714196749032,0.003598262163125685
