Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_34_1692952321,300,2,"[1154, 1784, 2222]","[1165, 2205, 2867]",0.6666666666666666,14.0,00:00:40,40.05704576149583,0.009762867599682142
Bose WC,with_noise_10,log_34_1692952321,300,2,"[1220, 2310]","[1165, 2205, 2867]",0.8,80.0,00:00:46,46.30323980934918,0.011285215649366118
