Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,without_noise,log_95_1692952617,400,2,"[750, 1200, 2942, 4364, 5628, 6904, 9202, 10458]","[1156, 1959, 2970, 4425, 5628, 6797, 7689, 9067, 9689, 11170, 11993]",0.631578947368421,62.5,00:16:54,1014.1395397987217,0.07661978995155044
Bose WC,without_noise,log_95_1692952617,400,2,"[5628, 6812]","[1156, 1959, 2970, 4425, 5628, 6797, 7689, 9067, 9689, 11170, 11993]",0.3076923076923077,7.5,00:17:27,1047.7582911886275,0.07915973792600692
