Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_56_1687182007,400,2,[1264],"[999, 1336]",0.6666666666666666,72.0,00:01:08,68.24673796351999,0.025332864871388267
Bose WC,with_noise_5,log_56_1687182007,400,2,[1202],"[999, 1336]",0.6666666666666666,134.0,00:01:21,81.49398969765753,0.030250181773443772
