Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_15,log_52_1687182004,200,2,"[486, 1420, 2230]","[1221, 1560]",0.4,140.0,00:00:38,38.851836731657386,0.013201439596213858
Bose WC,with_noise_15,log_52_1687182004,200,2,[],"[1221, 1560]",,,00:00:41,41.962024081498384,0.014258248073903631
