Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_15,log_61_1687182016,200,2,"[704, 1370]","[1128, 1415]",0.5,45.0,00:00:22,22.820533506572247,0.008879585022012547
Bose WC,with_noise_15,log_61_1687182016,200,2,[],"[1128, 1415]",,,00:00:18,18.836917153559625,0.00732953974846678
