Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_81_1692952556,250,2,"[456, 1118, 1426, 3514, 3892, 4138, 4724, 5222, 5572, 5892, 6164]","[1270, 2223, 3514, 4835, 5383]",0.5000000000000001,106.0,00:01:35,95.28493253141642,0.013851567456231489
Bose WC,with_noise_10,log_81_1692952556,250,2,"[3528, 4724, 5236, 5696, 5892, 6164]","[1270, 2223, 3514, 4835, 5383]",0.5454545454545454,90.66666666666667,00:01:44,104.50376130640507,0.015191708287019198
