Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_87_1692952585,600,2,"[1126, 3218, 5182, 6916]","[1372, 2863, 3391, 4735, 5393, 6760, 7388]",0.36363636363636365,164.5,00:02:52,172.5316697396338,0.019490699247586285
Bose WC,with_noise_5,log_87_1692952585,600,2,"[1320, 3086, 6768]","[1372, 2863, 3391, 4735, 5393, 6760, 7388]",0.4,30.0,00:03:17,197.94407612457871,0.02236150882564152
