Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,without_noise,log_37_1692952363,200,2,"[1348, 2322]","[1282, 2321]",1.0,33.5,00:01:58,118.66996646858752,0.03291815990806866
Bose WC,without_noise,log_37_1692952363,200,2,[2316],"[1282, 2321]",0.6666666666666666,5.0,00:02:04,124.61994553171098,0.03456863953722912
