Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_5_1687181922,100,2,[518],"[689, 980]",0.6666666666666666,171.0,00:01:26,86.31044084578753,0.05086060155909695
Bose WC,with_noise_5,log_5_1687181922,100,2,[],"[689, 980]",,,00:01:18,78.52776915766299,0.04627446620958338
