Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_45_1692952392,150,2,"[1024, 1434, 3702, 3976, 4506]","[1127, 2438, 2995, 4480]",0.4444444444444445,64.5,00:03:59,239.85041200369596,0.04265523955249795
Bose WC,with_noise_5,log_45_1692952392,150,2,"[1086, 3706, 4482]","[1127, 2438, 2995, 4480]",0.5714285714285715,21.5,00:04:39,279.45304226130247,0.04969821132159034
