Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_61_1692952452,300,2,"[1666, 3602, 4142, 4832, 6120, 7754, 9630, 11420, 13186, 15482]","[1461, 2278, 3644, 4850, 6300, 7761, 9161, 9996, 11400, 11926, 13119, 13979, 15446]",0.608695652173913,52.857142857142854,00:03:21,201.63313649594784,0.012167831542812615
Bose WC,with_noise_5,log_61_1692952452,300,2,"[3642, 4840, 6292, 7762, 11456, 13550, 15436]","[1461, 2278, 3644, 4850, 6300, 7761, 9161, 9996, 11400, 11926, 13119, 13979, 15446]",0.6,14.5,00:03:47,227.51703632995486,0.013729831412102761
