Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_46_1692952395,600,2,"[1042, 2638, 3912]","[1416, 2620, 3913]",0.6666666666666666,9.5,00:01:51,111.32289782725275,0.020804129663100867
Bose WC,with_noise_10,log_46_1692952395,600,2,"[1480, 2426, 4170]","[1416, 2620, 3913]",0.6666666666666666,129.0,00:02:14,134.17454071342945,0.025074666550818435
