Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,without_noise,log_7_1692952178,400,2,"[1716, 4128, 5680, 6936, 8354, 10020, 11780, 12990, 14682, 16870]","[1311, 2256, 3605, 4597, 5681, 6939, 8352, 9584, 10457, 11681, 12486, 13960, 14957, 16422, 17190]",0.32,26.25,00:03:14,194.64641994051635,0.010655048168410135
Bose WC,without_noise,log_7_1692952178,400,2,"[1278, 4652, 5368, 7004, 8340, 9866, 11616, 12990, 14624, 16508, 16946]","[1311, 2256, 3605, 4597, 5681, 6939, 8352, 9584, 10457, 11681, 12486, 13960, 14957, 16422, 17190]",0.4615384615384615,52.666666666666664,00:02:50,170.54561264067888,0.009335757206080517
