Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_45_1692952392,350,2,"[946, 1850, 3076, 3702, 3920, 4322]","[1127, 2438, 2995, 4480]",0.6,140.0,00:05:23,323.84328221157193,0.0575926164345673
Bose WC,with_noise_10,log_45_1692952392,350,2,"[930, 2868, 3702, 4322]","[1127, 2438, 2995, 4480]",0.75,160.66666666666666,00:06:20,380.5269466917962,0.06767329658399363
