Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_59_1692952438,550,2,"[1504, 2716]","[1470, 2681]",1.0,34.5,00:03:36,216.37419104017317,0.05410707452867546
Bose WC,with_noise_5,log_59_1692952438,550,2,"[1504, 2718]","[1470, 2681]",1.0,35.5,00:04:54,294.25613808073103,0.07358243012771469
