Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_4_1692952168,200,2,"[322, 1134, 2254]","[1013, 1583]",0.4,121.0,00:02:25,145.12271774187684,0.052183645358459846
Bose WC,with_noise_5,log_4_1692952168,200,2,[1134],"[1013, 1583]",0.6666666666666666,121.0,00:02:30,150.5968483313918,0.05415204902243503
