Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_47_1692952397,400,2,[1722],"[1447, 2257]",,,00:02:12,132.08306201174855,0.03903163771032759
Bose WC,with_noise_5,log_47_1692952397,400,2,[1722],"[1447, 2257]",,,00:02:10,130.1013250965625,0.038446018054539746
