Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_18_1692952223,300,2,"[1574, 5794, 6296, 7034, 8740, 10002]","[1389, 2280, 3635, 4421, 5728, 7035, 7597, 8723, 9996]",0.6666666666666667,55.0,00:08:43,523.8395064231008,0.045579005170373346
Bose WC,with_noise_10,log_18_1692952223,300,2,"[1922, 5794, 6288, 7028, 8714, 10002]","[1389, 2280, 3635, 4421, 5728, 7035, 7597, 8723, 9996]",0.5333333333333333,22.0,00:08:37,517.450631307438,0.045023112443003395
