Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_52_1692952415,550,2,"[1236, 2570]","[1490, 2522, 3523]",0.4,48.0,00:01:42,102.31087294965982,0.021717442782776444
Bose WC,with_noise_10,log_52_1692952415,550,2,"[1236, 2594, 3398]","[1490, 2522, 3523]",0.6666666666666666,98.5,00:03:08,188.12656215950847,0.039933466813735614
