Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_76_1692952523,200,2,[3128],"[1179, 1765, 3121, 4586, 5250, 6506, 7495]",0.25,7.0,00:09:55,595.3310691285878,0.0677899190535855
Bose WC,with_noise_5,log_76_1692952523,200,2,[],"[1179, 1765, 3121, 4586, 5250, 6506, 7495]",,,00:11:16,676.9955260530114,0.07708899180744835
