Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_66_1692952466,450,2,"[808, 1632, 1816, 3150, 3942, 4942, 6252, 7118, 8656, 9414, 10200, 10740, 11498, 13378, 15074]","[1333, 1858, 3125, 4597, 5145, 6189, 7122, 8601, 9725, 10332, 11494, 12957, 13775, 14782, 15396]",0.4666666666666667,46.42857142857143,00:28:04,1684.733095958829,0.10230965542957605
Bose WC,with_noise_10,log_66_1692952466,450,2,"[1894, 3150, 4984, 6288, 8548, 9400, 10190, 10738, 11338, 13378, 15138]","[1333, 1858, 3125, 4597, 5145, 6189, 7122, 8601, 9725, 10332, 11494, 12957, 13775, 14782, 15396]",0.5384615384615385,96.0,00:38:26,2306.353354262188,0.1400591093861777
