Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_1_1692952162,150,2,[],"[1086, 1956]",,,00:02:09,129.63903015106916,0.04074136711221533
Bose WC,with_noise_10,log_1_1692952162,150,2,[],"[1086, 1956]",,,00:02:07,127.19201500713825,0.03997234915372038
