Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_97_1692952631,600,2,"[1378, 2396, 3054, 4228, 5362, 6600]","[1365, 2387, 3660, 4381, 5395, 6560, 7200]",0.7692307692307692,49.6,00:01:13,73.61880551278591,0.008978998111084999
Bose WC,with_noise_10,log_97_1692952631,600,2,"[1432, 2396, 3062, 3664, 4218, 5098, 6560]","[1365, 2387, 3660, 4381, 5395, 6560, 7200]",0.7142857142857143,48.6,00:01:30,90.7536893915385,0.011068872959085072
