Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_48_1692952401,500,2,"[1186, 1702, 2680, 3558, 4582]","[1100, 2192, 3088, 4584]",0.4444444444444445,44.0,00:01:53,113.90887944027781,0.01887158373762058
Bose WC,with_noise_10,log_48_1692952401,500,2,"[1186, 3172, 4646]","[1100, 2192, 3088, 4584]",0.8571428571428571,77.33333333333333,00:02:12,132.72689156793058,0.021989213314766498
