Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,without_noise,log_21_1692952246,300,2,"[1264, 3610, 5476, 5530, 5588, 5642]","[1096, 1828, 3150, 4136, 5287, 5888]",0.3333333333333333,178.5,00:00:37,37.441334987059236,0.005407471835219416
Bose WC,without_noise,log_21_1692952246,300,2,"[1080, 3270, 5674]","[1096, 1828, 3150, 4136, 5287, 5888]",0.4444444444444444,68.0,00:00:39,39.77492818981409,0.005744501471665813
