Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_75_1692952522,350,2,"[1576, 2944]","[1388, 2031]",0.5,188.0,00:03:12,192.58663121797144,0.055103471020878814
Bose WC,with_noise_10,log_75_1692952522,350,2,"[1576, 2934]","[1388, 2031]",0.5,188.0,00:03:28,208.9876758158207,0.05979618764401164
