Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_33_1692952312,250,2,"[1582, 2902, 3372, 4822, 5056, 5480, 6876]","[1422, 2484, 3325, 4734, 5708, 6899]",0.6153846153846153,79.5,00:07:28,448.5689253397286,0.05416844889985854
Bose WC,with_noise_10,log_33_1692952312,250,2,"[2894, 4822, 5056, 6874]","[1422, 2484, 3325, 4734, 5708, 6899]",0.4,56.5,00:07:48,468.5341855082661,0.056579421025029115
