Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_8_1692952184,500,2,"[1358, 3036, 3534, 3936, 4416, 4906]","[1318, 2605, 3295, 4538]",0.4,81.0,00:04:08,248.6812473833561,0.043407444123469384
Bose WC,with_noise_10,log_8_1692952184,500,2,"[1358, 3038, 3534, 4916]","[1318, 2605, 3295, 4538]",0.25,40.0,00:04:05,245.0007004365325,0.04276500269445496
