Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,without_noise,log_67_1692952494,600,2,"[1312, 2732, 3846, 5298, 6558, 7426, 9120]","[1312, 2743, 3889, 5271, 5852, 7181, 7712, 9147]",0.6666666666666666,21.6,00:06:46,406.10380802862346,0.03854440091387846
Bose WC,without_noise,log_67_1692952494,600,2,"[1312, 2706, 3898, 5276, 7462, 9228]","[1312, 2743, 3889, 5271, 5852, 7181, 7712, 9147]",0.7142857142857143,26.4,00:10:41,641.5819926504046,0.06089426657653802
