Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_5,log_69_1692952502,350,2,"[1054, 1606, 2612, 2932, 3442, 3830, 4634, 5852, 7678, 9628, 9936, 10568]","[1487, 2098, 3497, 4638, 5779, 6664, 7725, 9125, 9901]",0.5714285714285715,55.5,00:07:06,426.466730652377,0.03833408814852827
Bose WC,with_noise_5,log_69_1692952502,350,2,"[1054, 1606, 3442, 4584, 5948, 9936]","[1487, 2098, 3497, 4638, 5779, 6664, 7725, 9125, 9901]",0.6666666666666667,86.4,00:07:39,459.22050778754056,0.041278247891014884
