Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_69_1692952502,400,2,"[1054, 1606, 2560, 2934, 3436, 4634, 5830, 7678, 8420, 9642, 9912, 10042, 10560]","[1487, 2098, 3497, 4638, 5779, 6664, 7725, 9125, 9901]",0.5454545454545455,48.833333333333336,00:07:40,460.73870277032256,0.04141471485575933
Bose WC,with_noise_10,log_69_1692952502,400,2,"[1054, 1606, 3436, 4868, 5832, 10042, 10530]","[1487, 2098, 3497, 4638, 5779, 6664, 7725, 9125, 9901]",0.5,93.5,00:07:01,421.9544278178364,0.0379284878937381
