Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_10,log_32_1687181966,0.4,300,600,50,[],"[1402, 1725]",,,00:00:12,12.790452531538904,0.004229647001170273
