Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,without_noise,log_63_1687182017,0.4,100,500,10,[],"[727, 968, 1760, 2588, 2871]",,,00:00:44,44.325646398589015,0.010436931103976694
