Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_5,log_98_1692952636,0.4,200,700,20,"[1149, 1860, 3519, 4702, 5323, 6514, 6905, 8723, 9047, 9438]","[1161, 2070, 3547, 4627, 5403, 6514, 7405, 8737, 9638]",0.7368421052631577,58.42857142857143,00:00:28,28.592142997309566,0.002577958975503522
