Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_10,log_46_1692952395,600,120.0,"[815.0, 1376.4117647058824, 1912.0, 2135.0, 2654.5625, 3191.0, 3319.0, 3627.1428571428573, 4027.909090909091, 4330.0, 4563.0, 4800.5, 5041.666666666667, 5297.0]","[1416, 2620, 3913]",0.35294117647058826,63.01994206773619,00:00:00,0.32306052558124065,6.037386013478614e-05
