Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_10,log_44_1692952384,300,30.0,"[1284.861510791367, 3221.263768115942, 4117.857142857143, 4589.24183006536, 5520.973076923077, 6360.90243902439, 7860.7483974358975, 9711.364285714286, 10410.338235294117, 10839.0, 11304.694915254237]","[1079, 2333, 3288, 4492, 5972, 6979, 7946, 9293, 10347]",0.39999999999999997,78.14197495190933,00:00:04,4.801008991897106,0.0004170800965943103
