Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_5,log_61_1692952452,500,100.0,"[693.9090909090909, 1174.5263157894738, 1644.8333333333333, 3043.6593406593406, 4225.857142857143, 4536.0, 4939.733333333334, 5592.272727272727, 6267.804347826087, 7159.40625, 8032.029411764706, 8874.41935483871, 10030.76923076923, 12064.743801652892, 13638.5, 13989.777777777777, 14385.736842105263, 15021.4, 15668.892857142857, 16134.0, 16349.5, 16524.0]","[1461, 2278, 3644, 4850, 6300, 7761, 9161, 9996, 11400, 11926, 13119, 13979, 15446]",0.3428571428571428,81.67552150674665,00:00:00,0.6677590310573578,4.029684575809292e-05
