Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_10,log_96_1692952629,400,120.0,"[3378.1926605504586, 7296.459459459459]","[1087, 2286, 3016, 4084, 4958, 5962, 6779]",,,00:00:00,0.8009673822671175,0.00010181357344186062
