Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,without_noise,log_99_1692952644,500,50.0,"[775.0, 881.0, 1090.0, 1548.0, 2228.8, 2612.0, 3238.5, 4065.6666666666665, 4308.5, 4493.0, 4578.5, 4934.5, 5130.0, 5468.0, 5886.0, 6001.5, 6410.5, 6537.0, 6637.0, 7049.0, 7453.5, 7614.0]","[1091, 2218, 3016, 4029, 4956, 6397, 7026]",0.41379310344827586,17.74444444444445,00:00:00,0.8482100646942854,0.00010231725750232635
