Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_5,log_86_1692952579,300,60.0,[5436.328596037898],"[1451, 2814, 3789, 5069, 6015, 7177, 8153, 9456]",,,00:00:05,5.795297719538212,0.0005418698194986641
