Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Earth Mover's Distance,with_noise_10,log_3_1687181920,200,2,[1288],"[1041, 1298]",0.6666666666666666,10.0,00:00:57,57.144006837159395,0.02519577021038774
Earth Mover's Distance,with_noise_10,log_47_1687181994,100,2,"[538, 910, 1128]","[1076, 1388]",0.4,52.0,00:04:29,269.36283601634204,0.1074442903934352
Earth Mover's Distance,with_noise_15,log_77_1687182038,200,2,"[568, 1782, 2394, 3226, 3514]","[560, 1784, 3134]",0.7499999999999999,34.0,00:02:41,161.24340301007032,0.03561815838525963
Earth Mover's Distance,with_noise_10,log_40_1687181982,200,2,"[272, 1204, 1508, 2114, 2846, 3440]","[1205, 2115, 3442]",0.6666666666666666,1.3333333333333333,00:00:08,8.452443731948733,0.0018804101739596738
Earth Mover's Distance,with_noise_15,log_12_1687181931,100,2,[1194],"[969, 1263]",0.6666666666666666,69.0,00:00:01,1.1686780992895365,0.0006584101967828374
Earth Mover's Distance,with_noise_5,log_23_1687181942,300,2,"[1144, 2628, 3406, 4140, 4780, 5098]","[859, 1255, 2629, 4001, 4377]",0.5454545454545454,83.66666666666667,00:17:48,1068.9858239907771,0.1927837374194368
Earth Mover's Distance,with_noise_5,log_4_1687181921,300,2,[1448],"[1313, 1543]",0.6666666666666666,95.0,00:00:02,2.658918123692274,0.0010090770867902368
Earth Mover's Distance,without_noise,log_89_1687182057,200,2,"[570, 1138, 1954, 2484]","[1144, 1943, 2486]",0.8571428571428571,6.333333333333333,00:00:07,7.310110321268439,0.002265998239698834
Earth Mover's Distance,without_noise,log_25_1687181949,300,2,[874],"[783, 1163]",0.6666666666666666,91.0,00:03:06,186.40046418644488,0.10372869459457144
Earth Mover's Distance,with_noise_15,log_28_1687181955,100,2,"[418, 982]",[983],0.6666666666666666,1.0,00:00:03,3.9682971946895123,0.001738955825893739
Earth Mover's Distance,without_noise,log_29_1687181956,200,2,[678],"[516, 766]",0.6666666666666666,88.0,00:00:02,2.8104676324874163,0.0018587748892112542
Earth Mover's Distance,with_noise_5,log_81_1687182043,300,2,[948],"[751, 1119]",0.6666666666666666,171.0,00:00:01,1.709196014329791,0.0009299216617681126
Earth Mover's Distance,with_noise_15,log_6_1687181923,100,2,"[448, 1276, 2028, 3122]","[923, 1989, 3141]",0.5714285714285715,29.0,00:01:50,110.96968146786094,0.025214651549161766
Earth Mover's Distance,with_noise_15,log_85_1687182048,300,2,"[464, 1340, 2080]","[1308, 1543]",0.4,32.0,00:25:00,1500.349283132702,0.5801814706622977
Earth Mover's Distance,with_noise_5,log_2_1687181920,200,2,[1012],[1011],1.0,1.0,00:00:02,2.4173074401915073,0.0015446053930936148
Earth Mover's Distance,without_noise,log_52_1687182004,200,2,"[1436, 1636, 2246]","[1221, 1560]",0.4,76.0,00:00:00,0.655236104503274,0.0002226422373439599
Earth Mover's Distance,without_noise,log_51_1687182003,100,2,[868],[882],1.0,14.0,00:00:11,11.62116652354598,0.0049013776986697516
Earth Mover's Distance,with_noise_10,log_20_1687181939,200,2,"[778, 1168, 1380, 2318, 2818, 3644]","[1383, 2319, 2819]",0.6666666666666666,1.6666666666666667,00:00:15,15.572823267430067,0.003960534910333181
Earth Mover's Distance,with_noise_5,log_62_1687182017,300,2,[538],[540],1.0,2.0,00:00:31,31.70742718875408,0.01976772268625566
Earth Mover's Distance,with_noise_15,log_47_1687181994,300,2,[1232],"[1076, 1388]",0.6666666666666666,156.0,00:13:40,820.8264442645013,0.32741381901256533
Earth Mover's Distance,with_noise_5,log_90_1687182058,100,2,"[650, 1118]",[652],0.6666666666666666,2.0,00:00:07,7.598303720355034,0.0040438018735258294
Earth Mover's Distance,with_noise_15,log_41_1687181983,200,2,"[852, 2518, 3476, 4294]","[601, 890, 2386, 2718, 3227, 3580]",0.6,91.33333333333333,00:00:45,45.79606754146516,0.00956475930272873
Earth Mover's Distance,without_noise,log_84_1687182047,300,2,"[540, 1340]",[1338],0.6666666666666666,2.0,00:00:16,16.70027027092874,0.006551694888555802
Earth Mover's Distance,without_noise,log_38_1687181974,300,2,"[1150, 1958]","[1060, 1266]",0.5,90.0,00:06:55,415.68931364268064,0.17666354170959653
Earth Mover's Distance,with_noise_5,log_25_1687181949,300,2,[870],"[783, 1163]",0.6666666666666666,87.0,00:03:42,222.60111841745675,0.12387374425011505
Earth Mover's Distance,with_noise_5,log_92_1687182064,100,2,[1054],[1041],1.0,13.0,00:01:11,71.94994666054845,0.032077550896365783
Earth Mover's Distance,with_noise_15,log_47_1687181994,200,2,"[576, 1232]","[1076, 1388]",0.5,156.0,00:08:50,530.2923059631139,0.2115246533558492
Earth Mover's Distance,without_noise,log_16_1687181934,200,2,"[434, 1230, 1754, 2188, 2750, 3650]","[1218, 1793, 2771]",0.6666666666666666,24.0,00:00:03,3.555605486035347,0.000880972617947311
Earth Mover's Distance,with_noise_10,log_47_1687181994,200,2,"[710, 1206]","[1076, 1388]",0.5,130.0,00:07:22,442.0610977113247,0.1763307130878838
Earth Mover's Distance,with_noise_15,log_12_1687181931,300,2,[1042],"[969, 1263]",0.6666666666666666,73.0,00:00:02,2.754017062485218,0.0015515589084423764
Earth Mover's Distance,with_noise_5,log_35_1687181968,300,2,"[922, 1832, 2518, 4168, 4500]","[842, 1057, 2418, 2651, 3788, 4180]",0.5454545454545454,64.0,00:00:05,5.079884493723512,0.0009046989303158525
Earth Mover's Distance,with_noise_15,log_13_1687181932,200,2,"[720, 1406, 2342, 3090, 3932]","[627, 835, 1407, 2856, 3239]",0.6,81.0,00:00:12,12.984407210722566,0.0029244160384510284
Earth Mover's Distance,with_noise_5,log_28_1687181955,300,2,"[982, 1728]",[983],0.6666666666666666,1.0,00:00:02,2.5570170916616917,0.0011205158158026694
Earth Mover's Distance,with_noise_5,log_70_1687182031,100,2,[],[608],,,00:00:06,6.622938262298703,0.0045023373639012255
Earth Mover's Distance,with_noise_5,log_52_1687182004,200,2,"[1456, 2238]","[1221, 1560]",0.5,104.0,00:00:02,2.688711369410157,0.0009135954364288676
Earth Mover's Distance,with_noise_10,log_31_1687181960,100,2,"[1042, 1934, 3572]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,57.333333333333336,00:06:58,418.1483974661678,0.09708576676716225
Earth Mover's Distance,without_noise,log_97_1687182074,100,2,"[1148, 2332, 3514]","[1151, 2334, 3469, 3787]",0.8571428571428571,16.666666666666668,00:00:26,26.265753554180264,0.005268957583586814
Earth Mover's Distance,with_noise_5,log_8_1687181927,200,2,"[1080, 1668]","[778, 1133]",0.5,53.0,00:01:12,72.66506668552756,0.03194068865297915
Earth Mover's Distance,with_noise_5,log_82_1687182044,300,2,[],[642],,,00:02:03,123.51319914124906,0.060368132522604624
Earth Mover's Distance,with_noise_10,log_71_1687182031,200,2,"[1054, 2034, 3490]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,104.33333333333333,00:01:34,94.550038497895,0.020959884393237642
Earth Mover's Distance,with_noise_5,log_83_1687182046,100,2,"[288, 1168, 1686, 1860, 2360, 2708]","[1171, 1687, 2573, 2813]",0.6,36.333333333333336,00:00:01,1.3507309220731258,0.0003706725911287393
Earth Mover's Distance,without_noise,log_36_1687181970,100,2,"[744, 2574]","[754, 1601, 2593]",0.8,14.5,00:02:44,164.83647271990776,0.04475603386367303
Earth Mover's Distance,with_noise_10,log_91_1687182059,300,2,"[950, 2640, 3262, 3842, 4144]","[806, 1021, 2361, 2754, 3407, 3685]",0.7272727272727272,121.75,00:14:21,861.060439415276,0.16745632816321976
Earth Mover's Distance,with_noise_5,log_89_1687182057,100,2,"[1144, 1942, 2486]","[1144, 1943, 2486]",1.0,0.3333333333333333,00:00:09,9.098163204267621,0.002820261377640304
Earth Mover's Distance,with_noise_15,log_31_1687181960,200,2,"[1042, 1936, 3572]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,58.0,00:14:10,850.659929946065,0.19750636868959018
Earth Mover's Distance,with_noise_5,log_62_1687182017,200,2,[538],[540],1.0,2.0,00:00:21,21.850988697260618,0.013622810908516594
Earth Mover's Distance,with_noise_5,log_76_1687182037,100,2,"[1044, 1740, 2738]","[1056, 1741, 2740]",1.0,5.0,00:00:01,1.6735752988606691,0.0005113276195724624
Earth Mover's Distance,with_noise_10,log_90_1687182058,100,2,"[650, 1072, 1718]",[652],0.5,2.0,00:00:08,8.833594251424074,0.004701220995968107
Earth Mover's Distance,with_noise_15,log_63_1687182017,100,2,"[486, 1732, 2706]","[727, 968, 1760, 2588, 2871]",0.5,73.0,00:00:14,14.704071002081037,0.0034622253360209647
Earth Mover's Distance,with_noise_10,log_32_1687181966,200,2,[1450],"[1402, 1725]",0.6666666666666666,48.0,00:00:17,17.82216725498438,0.005893573827706475
Earth Mover's Distance,without_noise,log_34_1687181968,200,2,[1196],"[1087, 1302]",0.6666666666666666,106.0,00:00:21,21.340200634673238,0.00802263181754633
Earth Mover's Distance,with_noise_5,log_71_1687182031,200,2,"[326, 1048, 2052, 2632, 3492]","[940, 1158, 1961, 2167, 3303, 3626]",0.5454545454545454,111.0,00:01:13,73.88735940121114,0.016379374728710074
Earth Mover's Distance,without_noise,log_28_1687181955,200,2,[982],[983],1.0,1.0,00:00:00,0.14286884479224682,6.260685573718091e-05
Earth Mover's Distance,without_noise,log_15_1687181933,200,2,"[1136, 1164]","[957, 1345]",1.0,180.0,00:00:00,0.15281656570732594,5.812725968327346e-05
Earth Mover's Distance,with_noise_15,log_23_1687181942,100,2,"[1112, 2628, 4230]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,97.0,00:06:46,406.3955577854067,0.07329045226066848
Earth Mover's Distance,with_noise_10,log_96_1687182073,300,2,"[926, 1740, 2752, 3438]","[805, 1076, 1645, 1910, 2579, 2949]",0.6,129.66666666666666,00:00:29,29.075266966596246,0.00705196870400103
Earth Mover's Distance,with_noise_10,log_51_1687182003,200,2,"[472, 870]",[882],0.6666666666666666,12.0,00:00:43,43.67081466130912,0.01841873245943025
Earth Mover's Distance,with_noise_10,log_66_1687182022,200,2,[1110],"[846, 1221]",0.6666666666666666,111.0,00:00:38,38.867007644847035,0.022466478407426032
Earth Mover's Distance,with_noise_10,log_54_1687182005,100,2,"[1190, 1916, 2352, 2986, 3988]","[1171, 1523, 2987, 3886, 4123]",0.6,40.666666666666664,00:00:05,5.946905434131622,0.0012332860709522236
Earth Mover's Distance,with_noise_15,log_81_1687182043,200,2,[920],"[751, 1119]",0.6666666666666666,169.0,00:00:04,4.391125552356243,0.0023890781024789136
Earth Mover's Distance,without_noise,log_76_1687182037,200,2,"[1044, 1740, 2012, 2020, 2740]","[1056, 1741, 2740]",0.7499999999999999,4.333333333333333,00:00:00,0.23747308552265167,7.25551743118398e-05
Earth Mover's Distance,without_noise,log_100_1687182078,200,2,[1130],[1133],1.0,3.0,00:00:00,0.16259531676769257,6.854777266766128e-05
Earth Mover's Distance,with_noise_5,log_83_1687182046,300,2,"[504, 1168, 1686, 2094, 2708]","[1171, 1687, 2573, 2813]",0.6666666666666665,36.333333333333336,00:00:04,4.629551267251372,0.0012704586353598716
Earth Mover's Distance,without_noise,log_75_1687182036,200,2,"[1360, 1652]","[1099, 1445]",0.5,85.0,00:00:02,2.920170394703746,0.0012559872665392456
Earth Mover's Distance,with_noise_5,log_26_1687181951,100,2,[1538],"[1394, 1683]",0.6666666666666666,144.0,00:00:13,13.284041859209538,0.004898245523307351
Earth Mover's Distance,with_noise_15,log_77_1687182038,100,2,"[1256, 1762]","[560, 1784, 3134]",0.4,22.0,00:01:08,68.43803151510656,0.015117744977933854
Earth Mover's Distance,with_noise_5,log_77_1687182038,100,2,"[410, 512, 1762, 3150]","[560, 1784, 3134]",0.8571428571428571,28.666666666666668,00:00:33,33.67572104558349,0.007438860403265625
Earth Mover's Distance,with_noise_15,log_39_1687181976,300,2,"[874, 2018, 3292]","[706, 972, 2184, 3059, 3368]",0.7499999999999999,113.33333333333333,00:19:19,1159.6444499958307,0.27643491060687264
Earth Mover's Distance,with_noise_10,log_43_1687181986,200,2,"[1066, 1784, 2548, 3198, 3670]","[979, 1204, 2415, 2632, 3669]",0.6,57.333333333333336,00:08:21,501.5197597332299,0.1167954726905519
Earth Mover's Distance,with_noise_5,log_95_1687182068,300,2,"[800, 1408, 2660, 4200]","[561, 936, 2338, 2712, 4212]",0.6666666666666665,66.66666666666667,00:16:02,962.6760706454515,0.17065698823709477
Earth Mover's Distance,without_noise,log_89_1687182057,300,2,"[1124, 1942, 2480]","[1144, 1943, 2486]",1.0,9.0,00:00:10,10.125748502090573,0.003138793708025596
Earth Mover's Distance,with_noise_5,log_66_1687182022,200,2,[982],"[846, 1221]",0.6666666666666666,136.0,00:00:30,30.391483519226313,0.017567331514003647
Earth Mover's Distance,with_noise_5,log_83_1687182046,200,2,"[1168, 1686, 2708, 3226]","[1171, 1687, 2573, 2813]",0.75,36.333333333333336,00:00:02,2.908526649698615,0.0007981686744507725
Earth Mover's Distance,with_noise_5,log_59_1687182010,100,2,"[970, 2050, 3104]","[788, 1187, 2051, 3036, 3241]",0.7499999999999999,83.66666666666667,00:06:35,395.19532390125096,0.10227622254173162
Earth Mover's Distance,with_noise_15,log_26_1687181951,200,2,[1504],"[1394, 1683]",0.6666666666666666,110.0,00:01:06,66.24324743822217,0.024425976194034724
Earth Mover's Distance,with_noise_5,log_65_1687182020,100,2,"[900, 1502]","[909, 1496, 2099, 2410]",0.6666666666666666,7.5,00:00:34,34.06866781786084,0.011137191179424924
Earth Mover's Distance,with_noise_5,log_55_1687182006,100,2,[],"[1185, 1392]",,,00:00:01,1.2258878890424967,0.0004454534480532328
Earth Mover's Distance,without_noise,log_76_1687182037,100,2,"[1044, 1740, 2738]","[1056, 1741, 2740]",1.0,5.0,00:00:00,0.16336102038621902,4.9911708031230986e-05
Earth Mover's Distance,without_noise,log_56_1687182007,300,2,"[506, 1532, 1834, 2230]","[999, 1336]",0.3333333333333333,196.0,00:01:38,98.90758711658418,0.03671402639813815
Earth Mover's Distance,without_noise,log_90_1687182058,100,2,"[650, 1720]",[652],0.6666666666666666,2.0,00:00:06,6.0265235137194395,0.003207303626247706
Earth Mover's Distance,without_noise,log_66_1687182022,200,2,[],"[846, 1221]",,,00:00:18,18.269214326515794,0.010560239495095835
Earth Mover's Distance,without_noise,log_10_1687181929,200,2,"[374, 1714]","[1446, 1821]",0.5,107.0,00:05:29,329.799322091043,0.12797800624409894
Earth Mover's Distance,with_noise_10,log_36_1687181970,100,2,[750],"[754, 1601, 2593]",0.5,4.0,00:02:58,178.87025623582304,0.048566455670872394
Earth Mover's Distance,with_noise_10,log_1_1687181916,100,2,"[1232, 2464, 3258, 3582]","[1292, 2437, 3613]",0.8571428571428571,39.333333333333336,00:03:52,232.06270173750818,0.048937727064004254
Earth Mover's Distance,with_noise_10,log_10_1687181929,200,2,[1704],"[1446, 1821]",0.6666666666666666,117.0,00:05:26,326.6651032771915,0.12676177853208828
Earth Mover's Distance,with_noise_15,log_7_1687181925,300,2,"[916, 1954, 3252, 4152]","[920, 1720, 2103, 3052, 3413]",0.6666666666666665,104.66666666666667,00:00:22,22.61887815222144,0.0047608667969314756
Earth Mover's Distance,with_noise_15,log_93_1687182065,300,2,"[890, 1938, 3004]","[761, 990, 1771, 2107, 2887, 3146]",0.6666666666666666,128.0,00:05:11,311.234966699034,0.07221228925731647
Earth Mover's Distance,with_noise_15,log_5_1687181922,200,2,[800],"[689, 980]",0.6666666666666666,111.0,00:01:51,111.95171218365431,0.06597036663739204
Earth Mover's Distance,with_noise_5,log_52_1687182004,100,2,[],"[1221, 1560]",,,00:00:01,1.3610496688634157,0.0004624701559168929
Earth Mover's Distance,with_noise_15,log_2_1687181920,200,2,[1010],[1011],1.0,1.0,00:00:12,12.769692337140441,0.008159547819259068
Earth Mover's Distance,with_noise_10,log_77_1687182038,200,2,"[584, 1186, 1730, 3150, 3860]","[560, 1784, 3134]",0.7499999999999999,31.333333333333332,00:02:00,120.94736814126372,0.026716891570855692
Earth Mover's Distance,with_noise_5,log_18_1687181937,200,2,[],"[1013, 1325]",,,00:00:51,51.637090388685465,0.02447255468658079
Earth Mover's Distance,with_noise_15,log_48_1687181998,300,2,"[538, 1144, 2440, 3574]","[1144, 2359, 2666, 3482, 3756]",0.6666666666666665,57.666666666666664,00:02:07,127.93202437646687,0.029807088624526298
Earth Mover's Distance,without_noise,log_9_1687181928,300,2,"[1134, 1914, 2842]","[1135, 1916, 2696, 2989]",0.8571428571428571,49.666666666666664,00:00:00,0.4416986182332039,9.846157339126258e-05
Earth Mover's Distance,with_noise_5,log_50_1687182000,300,2,"[1502, 3766]","[1406, 1636, 2269, 2506, 3766]",0.5714285714285715,48.0,00:05:21,321.5524715241045,0.061283108733391364
Earth Mover's Distance,with_noise_10,log_85_1687182048,200,2,"[436, 1440]","[1308, 1543]",0.5,103.0,00:16:11,971.5241389833391,0.37568605529131444
Earth Mover's Distance,with_noise_10,log_20_1687181939,300,2,"[534, 1396, 2318, 2818, 3304]","[1383, 2319, 2819]",0.7499999999999999,5.0,00:00:26,26.795873414725065,0.006814820298760189
Earth Mover's Distance,with_noise_5,log_12_1687181931,300,2,[1162],"[969, 1263]",0.6666666666666666,101.0,00:00:00,0.7253003474324942,0.0004086199140464756
Earth Mover's Distance,without_noise,log_32_1687181966,100,2,[],"[1402, 1725]",,,00:00:03,3.1006171833723783,0.0010253363701628235
Earth Mover's Distance,with_noise_10,log_71_1687182031,100,2,"[994, 2034, 3492]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,87.0,00:00:43,43.011545369401574,0.009534813870406025
Earth Mover's Distance,with_noise_10,log_67_1687182023,300,2,"[510, 1026, 2286, 3128, 3684]","[933, 1145, 2289, 3129]",0.6666666666666665,32.333333333333336,00:00:08,8.511709805577993,0.0019148953443370064
Earth Mover's Distance,without_noise,log_50_1687182000,200,2,"[1502, 2378, 2658, 3766, 4640]","[1406, 1636, 2269, 2506, 3766]",0.8000000000000002,89.25,00:02:14,134.82831149175763,0.02569626672227132
Earth Mover's Distance,with_noise_10,log_42_1687181985,100,2,"[666, 1602]","[1494, 1841]",0.5,108.0,00:00:05,5.303082142025232,0.002066672697593621
Earth Mover's Distance,with_noise_10,log_38_1687181974,300,2,"[398, 1150, 1958]","[1060, 1266]",0.4,90.0,00:07:18,438.19880405813456,0.1862298359788077
Earth Mover's Distance,with_noise_10,log_28_1687181955,100,2,"[360, 982, 1420]",[983],0.5,1.0,00:00:02,2.251113973557949,0.0009864653696572958
Earth Mover's Distance,with_noise_10,log_23_1687181942,100,2,"[926, 2628, 4170, 5124]","[859, 1255, 2629, 4001, 4377]",0.6666666666666665,79.0,00:06:27,387.73466158472,0.06992509676911092
Earth Mover's Distance,with_noise_15,log_93_1687182065,100,2,"[858, 2086, 2534, 2916, 3674]","[761, 990, 1771, 2107, 2887, 3146]",0.5454545454545454,49.0,00:01:13,73.30257639847696,0.017007558329112982
Earth Mover's Distance,without_noise,log_71_1687182031,200,2,"[1022, 2052, 3492]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,102.33333333333333,00:00:47,47.1975960098207,0.010462778986881112
Earth Mover's Distance,with_noise_5,log_65_1687182020,200,2,"[898, 1500, 2358]","[909, 1496, 2099, 2410]",0.8571428571428571,22.333333333333332,00:01:12,72.11008314043283,0.023573090271471996
Earth Mover's Distance,with_noise_5,log_43_1687181986,200,2,"[1040, 1784, 2548, 3210, 3670]","[979, 1204, 2415, 2632, 3669]",0.6,48.666666666666664,00:07:41,461.428744006902,0.10745895295922263
Earth Mover's Distance,with_noise_15,log_31_1687181960,300,2,"[1042, 1936, 3512]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,78.0,00:23:39,1419.0250511206686,0.32946948017661215
Earth Mover's Distance,with_noise_15,log_99_1687182077,300,2,"[678, 2096, 2718]","[555, 837, 2088, 2767]",0.8571428571428571,60.0,00:01:16,76.98682075925171,0.022616574841143277
Earth Mover's Distance,with_noise_15,log_43_1687181986,100,2,"[1092, 2524, 3668]","[979, 1204, 2415, 2632, 3669]",0.7499999999999999,73.66666666666667,00:03:46,226.340537507087,0.05271088437519492
Earth Mover's Distance,without_noise,log_71_1687182031,300,2,"[1054, 2052, 3464]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,118.66666666666667,00:01:11,71.94276237860322,0.015948295805498384
Earth Mover's Distance,with_noise_15,log_84_1687182047,200,2,[1338],[1338],1.0,0.0,00:00:35,35.82069939933717,0.014052844017001636
Earth Mover's Distance,with_noise_10,log_18_1687181937,100,2,[],"[1013, 1325]",,,00:00:34,34.004838939756155,0.01611603741220671
Earth Mover's Distance,with_noise_15,log_27_1687181952,100,2,[],"[605, 944, 1861, 2203, 3080, 3444]",,,00:01:21,81.50110599212348,0.019525899854365952
Earth Mover's Distance,with_noise_15,log_58_1687182010,300,2,"[580, 1086]",[566],0.6666666666666666,14.0,00:00:07,7.3321389108896255,0.004427620115271513
Earth Mover's Distance,with_noise_10,log_30_1687181956,300,2,"[1138, 3020, 3492]","[949, 1861, 2912]",0.6666666666666666,148.5,00:01:37,97.82866656780243,0.024323388007907117
Earth Mover's Distance,without_noise,log_37_1687181973,100,2,[1428],[1428],1.0,0.0,00:00:27,27.7991233356297,0.013442516119743569
Earth Mover's Distance,with_noise_10,log_48_1687181998,200,2,"[750, 1144, 1766, 2440, 3018, 3568]","[1144, 2359, 2666, 3482, 3756]",0.5454545454545454,55.666666666666664,00:00:55,55.71640766039491,0.012981455652468525
Earth Mover's Distance,with_noise_5,log_60_1687182015,200,2,[696],[694],1.0,2.0,00:02:09,129.3335404600948,0.06086284256945638
Earth Mover's Distance,with_noise_15,log_70_1687182031,300,2,[600],[608],1.0,8.0,00:00:29,29.543169474229217,0.020083731797572547
Earth Mover's Distance,with_noise_5,log_53_1687182005,200,2,"[1134, 1950]","[1024, 1283]",0.5,110.0,00:00:02,2.0055075380951166,0.000840179111057862
Earth Mover's Distance,with_noise_5,log_45_1687181991,300,2,[546],[546],1.0,0.0,00:00:00,0.6544523406773806,0.00047631174721788976
Earth Mover's Distance,with_noise_5,log_37_1687181973,300,2,[1426],[1428],1.0,2.0,00:01:32,92.05228645168245,0.04451271105013658
Earth Mover's Distance,with_noise_5,log_75_1687182036,200,2,[],"[1099, 1445]",,,00:00:08,8.547557229176164,0.0036763687007209307
Earth Mover's Distance,with_noise_10,log_80_1687182042,300,2,"[980, 1540]",[981],0.6666666666666666,1.0,00:02:47,167.9854362756014,0.07927580758640934
Earth Mover's Distance,with_noise_15,log_61_1687182016,100,2,[1132],"[1128, 1415]",0.6666666666666666,4.0,00:00:02,2.7864910140633583,0.0010842377486627852
Earth Mover's Distance,with_noise_10,log_64_1687182018,200,2,[1364],[1359],1.0,5.0,00:04:17,257.271326681599,0.13032995272624065
Earth Mover's Distance,with_noise_10,log_89_1687182057,200,2,"[1142, 1948, 2484]","[1144, 1943, 2486]",1.0,3.0,00:00:34,34.523941103369,0.010701779635266273
Earth Mover's Distance,with_noise_10,log_83_1687182046,200,2,"[1170, 1686, 2676]","[1171, 1687, 2573, 2813]",0.8571428571428571,35.0,00:00:06,6.884082289412618,0.0018891554032416623
Earth Mover's Distance,without_noise,log_94_1687182067,100,2,"[338, 382, 626, 1996, 3102]","[517, 868, 1998, 2959, 3215]",0.6,74.66666666666667,00:00:00,0.17845457047224045,4.192026555608185e-05
Earth Mover's Distance,with_noise_5,log_48_1687181998,100,2,"[1152, 1686, 2588, 3694]","[1144, 2359, 2666, 3482, 3756]",0.6666666666666665,49.333333333333336,00:00:09,9.424409087747335,0.002195808268347469
Earth Mover's Distance,with_noise_15,log_16_1687181934,300,2,"[1250, 1784, 2206, 2836]","[1218, 1793, 2771]",0.8571428571428571,35.333333333333336,00:00:32,32.55919072590768,0.00806719294497217
Earth Mover's Distance,without_noise,log_7_1687181925,300,2,"[918, 1898, 1924, 3212, 3252]","[920, 1720, 2103, 3052, 3413]",1.0,136.0,00:00:00,0.3957679495215416,8.330203105062967e-05
Earth Mover's Distance,with_noise_10,log_84_1687182047,100,2,"[736, 1338]",[1338],0.6666666666666666,0.0,00:00:10,10.381628103554249,0.004072823893116614
Earth Mover's Distance,with_noise_5,log_31_1687181960,100,2,"[1042, 1868, 3568]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,36.666666666666664,00:06:45,405.90444443561137,0.09424296364885335
Earth Mover's Distance,without_noise,log_26_1687181951,300,2,[1492],"[1394, 1683]",0.6666666666666666,98.0,00:00:09,9.373032251372933,0.0034561328360519666
Earth Mover's Distance,without_noise,log_38_1687181974,100,2,[1150],"[1060, 1266]",0.6666666666666666,90.0,00:02:14,134.23191447742283,0.057047137474467845
Earth Mover's Distance,without_noise,log_73_1687182035,200,2,"[1472, 2412, 2416, 2922]","[1478, 2417, 2951, 3283]",0.75,12.0,00:00:01,1.8967600725591183,0.0004260467368731173
Earth Mover's Distance,with_noise_10,log_72_1687182033,200,2,[816],"[661, 974]",0.6666666666666666,155.0,00:02:08,128.82421012222767,0.08508864605166953
Earth Mover's Distance,with_noise_5,log_28_1687181955,200,2,"[758, 982, 1760]",[983],0.5,1.0,00:00:00,0.9843148570507765,0.00043133867530708875
Earth Mover's Distance,with_noise_15,log_59_1687182010,100,2,"[2050, 3108]","[788, 1187, 2051, 3036, 3241]",0.5714285714285715,36.5,00:06:44,404.2130065988749,0.10460999135581649
Earth Mover's Distance,with_noise_10,log_5_1687181922,300,2,[756],"[689, 980]",0.6666666666666666,67.0,00:02:47,167.16716806963086,0.09850746497915784
Earth Mover's Distance,without_noise,log_51_1687182003,300,2,"[492, 870]",[882],0.6666666666666666,12.0,00:00:31,31.937308533117175,0.013469974075544991
Earth Mover's Distance,without_noise,log_98_1687182076,300,2,[1074],"[896, 1153]",0.6666666666666666,79.0,00:00:00,0.556297205388546,0.0003155401051551594
Earth Mover's Distance,with_noise_15,log_46_1687181991,200,2,"[888, 1718, 2430, 2734, 4070]","[808, 1008, 2422, 3892]",0.6666666666666665,88.66666666666667,00:02:00,120.9328056704253,0.026130684025588873
Earth Mover's Distance,with_noise_15,log_89_1687182057,200,2,"[1142, 1942, 2490]","[1144, 1943, 2486]",1.0,2.3333333333333335,00:00:50,50.13455040194094,0.015540778177911017
Earth Mover's Distance,without_noise,log_85_1687182048,200,2,"[438, 1480]","[1308, 1543]",0.5,63.0,00:15:41,941.6972305048257,0.3641520612934361
Earth Mover's Distance,with_noise_5,log_43_1687181986,300,2,"[1086, 2524, 3656]","[979, 1204, 2415, 2632, 3669]",0.7499999999999999,76.0,00:11:56,716.9399517886341,0.16696319324374337
Earth Mover's Distance,with_noise_5,log_7_1687181925,100,2,"[224, 918, 1982, 2340]","[920, 1720, 2103, 3052, 3413]",0.4444444444444445,61.5,00:00:01,1.7800724115222692,0.00037467320806614803
Earth Mover's Distance,with_noise_15,log_62_1687182017,100,2,[540],[540],1.0,0.0,00:00:13,13.629541547968984,0.008497220416439516
Earth Mover's Distance,with_noise_10,log_39_1687181976,200,2,"[876, 2010, 2612, 3340]","[706, 972, 2184, 3059, 3368]",0.6666666666666665,99.33333333333333,00:11:38,698.3621037192643,0.1664748757376077
Earth Mover's Distance,with_noise_15,log_73_1687182035,100,2,"[364, 1062, 1480, 2416]","[1478, 2417, 2951, 3283]",0.5,1.5,00:00:17,17.206820810213685,0.003864964243084835
Earth Mover's Distance,with_noise_15,log_19_1687181938,200,2,[326],[771],,,00:00:14,14.97607035189867,0.010051053927448771
Earth Mover's Distance,with_noise_5,log_30_1687181956,100,2,[],"[949, 1861, 2912]",,,00:00:39,39.35929894633591,0.009786001727085011
