Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,without_noise,log_19_1692952228,0.55,550,"[951, 2587, 3460, 4560, 5729, 7043]","[1474, 2389, 3492, 4788, 5647, 7050]",0.6666666666666666,79.75,00:28:18,1698.553407665342,0.20877008452130558
