Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,without_noise,log_80_1692952554,0.55,550,"[1042, 2185, 2735, 4385]","[1043, 2139, 2799, 3922, 4435]",0.888888888888889,40.25,00:02:49,169.8660421781242,0.030957908178991106
