Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_5,log_13_1692952198,0.55,400,"[1878, 4851, 5988, 7200, 9841]","[1285, 2064, 3509, 4569, 6017, 7324, 8391, 9657]",0.6153846153846154,130.75,00:40:13,2413.8836493287235,0.22398474986811948
