Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,without_noise,log_29_1692952298,0.55,550,"[2756, 6355, 7818, 9223, 10365]","[1213, 1756, 2868, 4306, 5136, 6404, 7812, 9139, 10570, 11620, 12291, 13397]",0.47058823529411764,62.75,00:31:31,1891.0414647720754,0.13065995058191635
